asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_160,SOL U.S. Nuclear SMR ETF,SOL미국원자력SMR,0051G0,KRX,KR,ETF
A_161,Doosan Enerbility,두산에너빌리티,034020,KOSPI,KR,STOCK
A_162,Rolls-Royce Holdings,롤스로이스홀딩스,RR.,LSE,GB,STOCK
A_163,TerraPower,테라파워,,,US,PRIVATE
A_164,X-Energy,X-에너지,,,US,PRIVATE
A_165,Cameco,Cameco,CCJ,NYSE,US,STOCK
A_166,Centrus Energy,센트러스에너지,LEU,NYSE,US,STOCK
A_167,GE Vernova,GE버노바,GEV,NYSE,US,STOCK
A_168,NuScale Power,NuScale Power,SMR,NYSE,US,STOCK
A_169,BWX Technologies,BWX테크놀로지,BWXT,NYSE,US,STOCK
A_170,Oklo,오클로,OKLO,NYSE,US,STOCK
A_171,NANO Nuclear Energy,NANO Nuclear Energy,NNE,NASDAQ,US,STOCK
A_172,GE Hitachi Nuclear Energy,GE히타치뉴클리어에너지,,,US,PRIVATE
A_173,Westinghouse,웨스팅하우스,,,US,PRIVATE
