asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_608,KC Cottrell,KC코트렐,119650,KOSPI,KR,STOCK
A_386,DL E&C,DL이앤씨,375500,KOSPI,KR,STOCK
A_383,Samsung E&A,삼성E&A,028050,KOSPI,KR,STOCK
A_161,Doosan Enerbility,두산에너빌리티,034020,KOSPI,KR,STOCK
A_609,UNID,유니드,014830,KOSPI,KR,STOCK
A_610,Green Chemical,그린케미칼,083420,KOSPI,KR,STOCK
A_611,Taekyung BK,태경비케이,014580,KOSPI,KR,STOCK
A_612,Chemtros,켐트로스,220260,KOSDAQ,KR,STOCK
A_613,Airrane,에어레인,163280,KOSDAQ,KR,STOCK
A_614,Ecopro HN,에코프로에이치엔,383310,KOSDAQ,KR,STOCK
A_615,EcoBio,에코바이오,038870,KOSDAQ,KR,STOCK
A_616,EcoEye,에코아이,448280,KOSDAQ,KR,STOCK
