asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_1025,Cheonbo,천보,278280,KOSDAQ,KR,STOCK
A_1423,Ecopro,에코프로,086520,KOSDAQ,KR,STOCK
A_475,EcoPro BM,에코프로비엠,247540,KOSDAQ,KR,STOCK
A_752,POSCO Future M,포스코퓨처엠,003670,KOSPI,KR,STOCK
A_1027,SK IE Technology,SK아이이테크놀로지,361610,KOSPI,KR,STOCK
A_1424,WCP,더블유씨피,393890,KOSDAQ,KR,STOCK
A_146,Samsung SDI,삼성SDI,006400,KOSPI,KR,STOCK
A_147,LG Energy Solution,LG에너지솔루션,373220,KOSPI,KR,STOCK
A_103,SK Innovation,SK이노베이션,096770,KOSPI,KR,STOCK
A_1425,Sebit Chem,세빗켐,107600,KOSDAQ,KR,STOCK
A_1426,SungEel HiTech,성일하이텍,365340,KOSDAQ,KR,STOCK
A_002,Tesla,테슬라,TSLA,NASDAQ,US,STOCK
