asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_712,Olix Pharmaceuticals,올릭스,226950,KOSDAQ,KR,STOCK
A_713,Rznomics,알지노믹스,476830,KOSDAQ,KR,STOCK
A_714,ST Pharm,에스티팜,237690,KOSDAQ,KR,STOCK
A_716,Alteogen,알테오젠,196170,KOSDAQ,KR,STOCK
A_717,Celltrion,셀트리온,068270,KOSPI,KR,STOCK
A_718,Samsung Epis Holdings,삼성에피스홀딩스,0126Z0,KOSPI,KR,STOCK
A_719,Samsung Biologics,삼성바이오로직스,207940,KOSPI,KR,STOCK
A_720,Chong Kun Dang,종근당,185750,KOSPI,KR,STOCK
A_721,LigaChem Biosciences,리가켐바이오,141080,KOSDAQ,KR,STOCK
A_722,ABL Bio,ABL바이오,298380,KOSDAQ,KR,STOCK
