asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_085,Samsung Electro-Mechanics,삼성전기,009150,KOSPI,KR,STOCK
A_080,LG Innotek,LG이노텍,011070,KOSPI,KR,STOCK
A_461,Simtech,심텍,222800,KOSDAQ,KR,STOCK
A_1118,Dtech,디티크,066670,KOSDAQ,KR,STOCK
A_1119,Ta Liang Tech,타리앙,3167,TWSE,TW,STOCK
A_1120,Keyware,키웨어,012210,KOSDAQ,KR,STOCK
A_1121,Union Tool,유니온툴,6278,TSE,JP,STOCK
A_1122,Topoint Tech,탑포인트,8021,TWSE,TW,STOCK
A_1123,China Tungsten,차이나텅스텐,000657,SZSE,CN,STOCK
A_1124,Neotis,네오티스,085910,KOSDAQ,KR,STOCK
