asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_640,Celestica,셀레스티카,CLS,NYSE,CA,STOCK
A_641,Wiwynn Corporation,Wiwynn,6669,TWSE,TW,STOCK
A_642,Jabil,Jabil,JBL,NYSE,US,STOCK
A_643,Flex,Flex,FLEX,NASDAQ,US,STOCK
A_644,Hon Hai Precision Industry,폭스콘,2317,TWSE,TW,STOCK
A_645,Inventec,Inventec,2356,TWSE,TW,STOCK
A_646,Hewlett Packard Enterprise,HPE,HPE,NYSE,US,STOCK
A_647,Juniper Networks,주니퍼네트웍스(비),,,US,STOCK
A_050,Alphabet,알파벳,GOOGL,NASDAQ,US,STOCK
A_211,Amazon.com,아마존,AMZN,NASDAQ,US,STOCK
A_373,Meta Platforms,메타,META,NASDAQ,US,STOCK
A_212,Cisco Systems,시스코,CSCO,NASDAQ,US,STOCK
