asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_049,Baidu,바이두,BIDU,NASDAQ,US,STOCK
A_051,Alibaba,알리바바,BABA,NYSE,US,STOCK
A_052,Tencent,텐센트,TCEHY,OTC,US,STOCK
A_055,NVIDIA,엔비디아,NVDA,NASDAQ,US,STOCK
A_226,Cambricon Technologies,캠브리콘,688256,SSE,CN,STOCK
A_227,Moore Threads,모어스레드,688795,SSE,CN,STOCK
A_228,MetaX Integrated Circuits,메타X,688802,SSE,CN,STOCK
A_229,Shanghai Biren Technology,비런테크놀로지,6082,HKEX,CN,STOCK
A_230,Enflame Technology,엔플레임(비),,,,CN,PRIVATE
A_260,Semiconductor Manufacturing International Corporation,SMIC,0981,HKEX,CN,STOCK
A_261,Huawei Technologies,화웨이(비),,,CN,PRIVATE
A_262,Hua Hong Semiconductor,화홍반도체,1347,HKEX,CN,STOCK
A_263,Envicool,엔비쿨(비),,,,CN,PRIVATE
A_264,Zhongji Innolight,중지이노라이트,300308,SZSE,CN,STOCK
A_265,TIGER China Semiconductor FACTSET ETF,TIGER차이나반도체FACTSET ETF,396520,KRX,KR,ETF
