asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_1288,Digital Realty,디지털리얼티,DLR,NYSE,US,STOCK
A_826,Equinix,에퀴닉스,EQIX,NASDAQ,US,STOCK
A_1289,Tutor Perini,튜터페리니,TPC,NYSE,US,STOCK
A_1290,AECOM,에이컴,ACM,NYSE,US,STOCK
A_1291,Jacobs Solutions,제이콥스솔루션즈,J,NYSE,US,STOCK
A_494,Fluor,플루어,FLR,NYSE,US,STOCK
A_099,Vertiv,버티브,VRT,NYSE,US,STOCK
A_100,Schneider Electric,슈나이더일렉트릭,SU,EURONEXT,FR,STOCK
A_955,Eaton,이튼,ETN,NYSE,US,STOCK
A_900,Corning,코닝,GLW,NYSE,US,STOCK
A_1292,Belden,벨덴,BDC,NYSE,US,STOCK
A_1293,Vulcan Materials,벌컨머티리얼즈,VMC,NYSE,US,STOCK
A_1294,Martin Marietta Materials,마틴마리에타,MLM,NYSE,US,STOCK
A_1295,Steel Dynamics,스틸다이내믹스,STLD,NASDAQ,US,STOCK
