asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_1275,Wonpoong,원풍,008370,KOSDAQ,KR,STOCK
A_1276,Shinsung Tongsang,신성통상,005390,KOSPI,KR,STOCK
A_1277,Youngone Corporation,영원무역,111770,KOSPI,KR,STOCK
A_1278,Hansae,한세실업,105630,KOSPI,KR,STOCK
A_1279,Hwaseung Enterprise,화승엔터프라이즈,241590,KOSPI,KR,STOCK
A_1280,SAE-A Trading,세아상역(비),,,KR,PRIVATE
A_1281,F&F,F&F,383220,KOSPI,KR,STOCK
A_1282,F&F Holdings,F&F Holdings,007700,KOSPI,KR,STOCK
A_1283,Amer Sports (Arc'teryx),아머스포츠,AS,NYSE,US,STOCK
A_1284,Patagonia,파타고니아(비),,,US,PRIVATE
A_324,Lululemon Athletica,룰루레몬,LULU,NASDAQ,US,STOCK
A_1285,VF Corporation (The North Face),VF코퍼레이션,VFC,NYSE,US,STOCK
A_325,The Gap,갭,GAP,NYSE,US,STOCK
A_834,Nike,나이키,NKE,NYSE,US,STOCK
A_835,Adidas,아디다스,ADDYY,OTC,US,STOCK
A_1286,Under Armour,언더아머,UAA,NYSE,US,STOCK
