asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_011,CJ CheilJedang,CJ제일제당,097950,KOSPI,KR,STOCK
A_012,CJ Logistics,CJ대한통운,000120,KOSPI,KR,STOCK
A_013,CJ ENM,CJENM,035760,KOSDAQ,KR,STOCK
A_014,CJ CGV,CJCGV,079160,KOSPI,KR,STOCK
A_015,Studio Dragon,스튜디오드래곤,253450,KOSDAQ,KR,STOCK
A_016,CJ Corporation,CJ주식회사,001040,KOSPI,KR,STOCK
A_017,CJ Bioscience,CJ바이오사이언스(비),,,KR,PRIVATE
A_018,CJ Olive Young,CJ올리브영(비),,,KR,PRIVATE
A_019,Coupang,쿠팡,CPNG,NYSE,US,STOCK
A_038,CJ Freshway,CJ프레시웨이,051500,KOSPI,KR,STOCK
