asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_912,Roundhill Meme Stock ETF,MEME,MEME,NYSEARCA,US,ETF
A_913,VanEck Social Sentiment ETF,BUZZ,BUZZ,NYSEARCA,US,ETF
A_002,Tesla,테슬라,TSLA,NASDAQ,US,STOCK
A_055,NVIDIA,엔비디아,NVDA,NASDAQ,US,STOCK
A_056,Advanced Micro Devices,AMD,AMD,NASDAQ,US,STOCK
A_914,GameStop,게임스탑,GME,NYSE,US,STOCK
A_831,Roku,로쿠,ROKU,NASDAQ,US,STOCK
A_918,Spirit Aviation Holdings,스피릿항공,FLYYQ,OTC,US,STOCK
A_346,Robinhood Markets,로빈후드,HOOD,NASDAQ,US,STOCK
A_347,Coinbase Global,코인베이스,COIN,NASDAQ,US,STOCK
A_917,Riot Platforms,라이엇플랫폼즈,RIOT,NASDAQ,US,STOCK
A_916,MARA Holdings,마라홀딩스,MARA,NASDAQ,US,STOCK
A_915,Affirm Holdings,어펌홀딩스,AFRM,NASDAQ,US,STOCK
A_350,SoFi Technologies,소파이테크놀로지,SOFI,NASDAQ,US,STOCK
A_506,Palo Alto Networks,팔로알토네트웍스,PANW,NASDAQ,US,STOCK
