asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_770,L&F,엘앤에프,066970,KOSDAQ,KR,STOCK
A_475,EcoPro BM,에코프로비엠,247540,KOSDAQ,KR,STOCK
A_752,POSCO Future M,포스코퓨처엠,003670,KOSPI,KR,STOCK
A_771,Albemarle,앨버말,ALB,NYSE,US,STOCK
A_772,SQM,SQM,SQM,NYSE,CL,STOCK
A_773,Piedmont Lithium,피드몬트리튬,PLL,NASDAQ,US,STOCK
A_774,Livent,리벤트,LTHM,NYSE,US,STOCK
A_775,Lithium Americas,리튬아메리카스,LAC,NYSE,CA,STOCK
A_776,Sigma Lithium,시그마리튬,SGML,NASDAQ,CA,STOCK
A_777,Ganfeng Lithium,간펑리튬,1772,HKEX,CN,STOCK
A_778,Tianqi Lithium,티안치리튬,9696,HKEX,CN,STOCK
A_147,LG Energy Solution,LG에너지솔루션,373220,KOSPI,KR,STOCK
A_779,CATL,CATL,300750,SZSE,CN,STOCK
A_066,Global X Lithium & Battery Tech ETF,LIT,LIT,NYSEARCA,US,ETF
