asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_011,CJ CheilJedang,CJ제일제당,097950,KOSPI,KR,STOCK
A_179,Wooyang,우양,103840,KOSDAQ,KR,STOCK
A_180,Dongwon F&B,동원F&B,049770,KOSPI,KR,STOCK
A_181,Samyang Foods,삼양식품,003230,KOSPI,KR,STOCK
A_182,Nongshim,농심,004370,KOSPI,KR,STOCK
A_183,Ottogi,오뚜기,007310,KOSPI,KR,STOCK
A_184,Orion,오리온,271560,KOSPI,KR,STOCK
A_185,SPC Samlip,SPC삼립,005610,KOSPI,KR,STOCK
A_186,Haitai Confectionery & Foods,해태제과식품,101530,KOSPI,KR,STOCK
A_187,Binggrae,빙그레,005180,KOSPI,KR,STOCK
A_188,HANARO Fn K-Food ETF,HANARO Fn K-푸드,438900,KRX,KR,ETF
