asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_107,GST,지에스티,083450,KOSDAQ,KR,STOCK
A_217,SK hynix,SK하이닉스,000660,KOSPI,KR,STOCK
A_461,Simtech,심텍,222800,KOSDAQ,KR,STOCK
A_941,DI,디아이,003160,KOSPI,KR,STOCK
A_942,EO Technics,이오테크닉스,039030,KOSDAQ,KR,STOCK
A_943,TCK,티씨케이,064760,KOSDAQ,KR,STOCK
A_944,Doosan,두산,000150,KOSPI,KR,STOCK
A_945,Eugene Technology,유진테크,084370,KOSDAQ,KR,STOCK
A_946,VM,브이엠,089970,KOSDAQ,KR,STOCK
A_947,PSK,피에스케이,319660,KOSDAQ,KR,STOCK
A_948,PSK Holdings,피에스케이홀딩스,031980,KOSDAQ,KR,STOCK
A_949,SK Square,SK스퀘어,402340,KOSPI,KR,STOCK
A_950,SK Siltron,SK실트론(비),,,KR,PRIVATE
A_951,UNICORN SK Hynix Value Chain Active ETF,UNICORNSK하이닉스밸류체인액티브,494220,KRX,KR,ETF
