asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_789,Agility Robotics,어질리티로보틱스(비),,,US,PRIVATE
A_790,Figure AI,피규어AI(비),,,US,PRIVATE
A_285,Boston Dynamics,보스턴다이내믹스(비),,,US,PRIVATE
A_002,Tesla,테슬라,TSLA,NASDAQ,US,STOCK
A_211,Amazon.com,아마존,AMZN,NASDAQ,US,STOCK
A_586,OpenAI,오픈AI(비),,,US,PRIVATE
A_055,NVIDIA,엔비디아,NVDA,NASDAQ,US,STOCK
A_004,Hyundai Motor,현대차,005380,KOSPI,KR,STOCK
A_292,Hyundai Glovis,현대글로비스,086280,KOSPI,KR,STOCK
A_1329,Mercedes-Benz Group,메르세데스벤츠,MBG,XETRA,DE,STOCK
A_1330,Humanoid Robotics ETF,HUMN,HUMN,,US,ETF
A_783,PLUS Global Humanoid Robot Active ETF,PLUS글로벌휴머노이드로봇액티브,0035T0,KRX,KR,ETF
A_785,RISE US Humanoid Robot ETF,RISE미국휴머노이드로봇,0036R0,KRX,KR,ETF
