asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_1171,Senselab,센즈랩,088980,KOSDAQ,KR,STOCK
A_1172,Igloo Corporation,이글루코퍼레이션,067920,KOSDAQ,KR,STOCK
A_1173,Monitorlab,모니터랩,434480,KOSDAQ,KR,STOCK
A_1174,Wins,윈스,136540,KOSDAQ,KR,STOCK
A_1175,SGA Solutions,SGA,184230,KOSDAQ,KR,STOCK
A_1176,Softcamp,소프트캠프,258790,KOSDAQ,KR,STOCK
A_1177,RaonSecure,라온시큐어,042510,KOSDAQ,KR,STOCK
A_1178,Genian,지니언스,263860,KOSDAQ,KR,STOCK
A_1180,Korea Information Certificate Authority,한국정보인증,053300,KOSDAQ,KR,STOCK
A_1182,AhnLab,안랩,053800,KOSDAQ,KR,STOCK
A_1183,Hansac,한싹,430690,KOSDAQ,KR,STOCK
A_522,ATON,아톤,158430,KOSDAQ,KR,STOCK
A_1184,Toss,토스(비),,,KR,PRIVATE
