asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_816,Samsung Display,삼성디스플레이(비),,,KR,PRIVATE
A_815,BOE,BOE,000725,SZSE,CN,STOCK
A_1370,Visionox,비저녹스,002387,SZSE,CN,STOCK
A_1371,Sunic System,선익시스템,171090,KOSDAQ,KR,STOCK
A_374,Apple,애플,AAPL,NASDAQ,US,STOCK
A_686,LG Display,LG디스플레이,034220,KOSPI,KR,STOCK
A_1372,YAS,야스,255440,KOSDAQ,KR,STOCK
A_905,SFA,SFA,056190,KOSDAQ,KR,STOCK
A_1373,AP Systems,AP시스템,265520,KOSDAQ,KR,STOCK
A_907,Wonik IPS,원익IPS,240810,KOSDAQ,KR,STOCK
A_1374,Canon Tokki,캐논토키(비),,,JP,PRIVATE
A_952,Applied Materials,어플라이드머티리얼즈,AMAT,NASDAQ,US,STOCK
A_627,Duksan Neolux,덕산네오룩스,213420,KOSDAQ,KR,STOCK
A_146,Samsung SDI,삼성SDI,006400,KOSPI,KR,STOCK
A_1375,Dong A Eltek,동아엘텍,088130,KOSDAQ,KR,STOCK
A_1376,HB Solution,HB솔루션,297890,KOSDAQ,KR,STOCK
