asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_402,Charles Schwab,찰스슈왑,SCHW,NYSE,US,STOCK
A_403,LPL Financial,LPL파이낸셜,LPLA,NASDAQ,US,STOCK
A_404,Raymond James Financial,레이먼드제임스파이낸셜,RJF,NYSE,US,STOCK
A_405,CBRE Group,CBRE,CBRE,NYSE,US,STOCK
A_406,Jones Lang LaSalle,존스랑라살,JLL,NYSE,US,STOCK
A_407,Cushman & Wakefield,쿠시먼앤드웨이크필드,CWK,NYSE,US,STOCK
A_408,SAP,SAP,SAP,NYSE,DE,STOCK
A_044,ServiceNow,서비스나우,NOW,NYSE,US,STOCK
A_046,Salesforce,세일즈포스,CRM,NYSE,US,STOCK
A_409,XPO,XPO,XPO,NYSE,US,STOCK
A_410,J.B. Hunt Transport Services,J.B.헌트트랜스포트서비스,JBHT,NASDAQ,US,STOCK
A_411,Landstar System,랜드스타시스템,LSTR,NASDAQ,US,STOCK
A_412,C.H. Robinson Worldwide,C.H.로빈슨월드와이드,CHRW,NASDAQ,US,STOCK
