asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_554,SK oceanplant,SK오션플랜트,100090,KOSDAQ,KR,STOCK
A_545,LS Electric,LS일렉트릭,010120,KOSPI,KR,STOCK
A_555,HD Korea Shipbuilding & Offshore Engineering,HD한국조선해양,009540,KOSPI,KR,STOCK
A_556,Sejin Heavy Industries,세진중공업,075580,KOSPI,KR,STOCK
A_557,CS Wind,씨에스윈드,112610,KOSPI,KR,STOCK
A_558,Dongkuk S&C,동국S&C,100130,KOSDAQ,KR,STOCK
A_559,CS Bearing,씨에스베어링,297090,KOSDAQ,KR,STOCK
A_311,Mitsubishi Heavy Industries,미쓰비시중공업,7011,TSE,JP,STOCK
A_560,Vestas Wind Systems,베스타스,VWS,CPH,DK,STOCK
A_561,Dominion Energy,도미니언에너지,D,NYSE,US,STOCK
A_562,Equinor,에퀴노르,EQNR,NYSE,NO,STOCK
A_563,Orsted,오스테드,ORSTED,CPH,DK,STOCK
