asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_239,Nebius Group N.V.,네비우스,NBIS,NASDAQ,NL,STOCK
A_222,Pure Storage,퓨어스토리지,PSTG,NYSE,US,STOCK
A_050,Alphabet,알파벳,GOOGL,NASDAQ,US,STOCK
A_051,Alibaba,알리바바,BABA,NYSE,US,STOCK
A_232,Taiwan Semiconductor Manufacturing Company,TSMC,2330,TWSE,TW,STOCK
A_740,Tempus AI,템퍼스AI,TEM,NASDAQ,US,STOCK
A_280,CrowdStrike,크라우드스트라이크,CRWD,NASDAQ,US,STOCK
A_801,IonQ,아이온큐,IONQ,NYSE,US,STOCK
A_802,ASML Holding,ASML,ASML,NASDAQ,NL,STOCK
A_803,Lam Research,램리서치,LRCX,NASDAQ,US,STOCK
A_804,ROBO Global Artificial Intelligence ETF,THNQ,THNQ,NYSEARCA,US,ETF
