asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_334,Moncler,몽클레어,MONC,EURONEXT,IT,STOCK
A_335,Kering,케링,KER,EURONEXT,FR,STOCK
A_336,Compagnie Financiere Richemont,리치몬트,CFR,SIX,CH,STOCK
A_337,LVMH Moet Hennessy Louis Vuitton,LVMH,MC,EURONEXT,FR,STOCK
A_338,Hermes International,에르메스,RMS,EURONEXT,FR,STOCK
A_339,Ralph Lauren Corporation,랄프로렌,RL,NYSE,US,STOCK
A_340,Tapestry,태피스트리,TPR,NYSE,US,STOCK
A_341,The RealReal,리얼리얼,REAL,NASDAQ,US,STOCK
A_342,Global X MSCI SuperDividend EAFE ETF,EFAS,EFAS,NASDAQ,US,ETF
A_343,SPDR S&P International Consumer Discretionary Sector ETF,IPD,IPD,NYSEARCA,US,ETF
A_344,Invesco Leisure and Entertainment ETF,PEJ,PEJ,NYSEARCA,US,ETF
