asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_597,Hankook Steel,한국철강,104700,KOSPI,KR,STOCK
A_598,KISCO Holdings,KISCO홀딩스,001940,KOSPI,KR,STOCK
A_599,Daehan Steel,대한제강,084010,KOSPI,KR,STOCK
A_600,Dongkuk Holdings,동국홀딩스,001230,KOSPI,KR,STOCK
A_601,Dongkuk Steel,동국제강,460860,KOSPI,KR,STOCK
A_602,Hyundai Steel,현대제철,004020,KOSPI,KR,STOCK
A_603,POSCO Holdings,포스코홀딩스,005490,KOSPI,KR,STOCK
A_604,SeAH Steel,세아제강,306200,KOSPI,KR,STOCK
A_605,HiSteel,하이스틸,071090,KOSPI,KR,STOCK
A_606,Husteel,휴스틸,005010,KOSPI,KR,STOCK
A_607,Nexteel,넥스틸,092790,KOSDAQ,KR,STOCK
