asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_570,Cots Technology,코츠테크놀로지,448710,KOSDAQ,KR,STOCK
A_571,Firstec,퍼스텍,010820,KOSPI,KR,STOCK
A_572,MNC Solution,엠앤씨솔루션,484870,KOSPI,KR,STOCK
A_573,SNT Dynamics,SNT다이내믹스,003570,KOSPI,KR,STOCK
A_574,STX Engine,STX엔진,077970,KOSPI,KR,STOCK
A_575,Samyang Comtech,삼양컴텍,484590,KOSDAQ,KR,STOCK
A_576,Poongsan,풍산,103140,KOSPI,KR,STOCK
A_577,Kencoa Aerospace,켄코아에어로스페이스,274090,KOSDAQ,KR,STOCK
A_578,Vitzro Tech,비츠로테크,042370,KOSDAQ,KR,STOCK
A_579,RFHIC,RFHIC,218410,KOSDAQ,KR,STOCK
A_580,i3system,아이쓰리시스템,214430,KOSDAQ,KR,STOCK
A_507,PLUS K Defense ETF,PLUSK방산ETF,445690,KRX,KR,ETF
