asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_513,NAVER Corporation,NAVER,035420,KOSPI,KR,STOCK
A_352,Woori Technology Investment,우리기술투자,041190,KOSDAQ,KR,STOCK
A_514,Kakao,카카오,035720,KOSPI,KR,STOCK
A_515,Kakao Pay,카카오페이,377300,KOSPI,KR,STOCK
A_516,KakaoBank,카카오뱅크,323410,KOSPI,KR,STOCK
A_517,Hecto Financial,헥토파이낸셜,234340,KOSDAQ,KR,STOCK
A_215,LG CNS,LG씨엔에스,064400,KOSPI,KR,STOCK
A_518,NHN KCP,NHNKCP,060250,KOSDAQ,KR,STOCK
A_519,KG Mobilians,KG모빌리언스,046440,KOSDAQ,KR,STOCK
A_520,Danal,다날,064260,KOSDAQ,KR,STOCK
A_521,KSIGN,케이사인,192250,KOSDAQ,KR,STOCK
A_522,ATON,아톤,158430,KOSDAQ,KR,STOCK
A_523,HancomWITH,한컴위드,054920,KOSDAQ,KR,STOCK
