asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_723,Daejoo Industry,대주산업,003310,KOSDAQ,KR,STOCK
A_724,Hanil Feed,한일사료,005860,KOSDAQ,KR,STOCK
A_725,Hantop,한탑,002680,KOSDAQ,KR,STOCK
A_726,Palmsco,팜스코,036580,KOSPI,KR,STOCK
A_727,Hyundai Feed,현대사료,016790,KOSDAQ,KR,STOCK
A_728,Korea Industrial,고려산업,002140,KOSPI,KR,STOCK
A_729,KCP Feed,케이씨피드,025880,KOSDAQ,KR,STOCK
A_730,Woosung,우성,006980,KOSPI,KR,STOCK
A_731,FarmStory,팜스토리,027710,KOSDAQ,KR,STOCK
A_732,Sajo DongAOne,사조동아원,008040,KOSPI,KR,STOCK
A_011,CJ CheilJedang,CJ제일제당,097950,KOSPI,KR,STOCK
A_017,CJ Bioscience,CJ바이오사이언스(비),,,KR,PRIVATE
