asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_153,Xiaomi,샤오미,1810,HKEX,CN,STOCK
A_003,BYD Company,BYD,1211,HKEX,CN,STOCK
A_051,Alibaba,알리바바,BABA,NYSE,US,STOCK
A_052,Tencent,텐센트,TCEHY,OTC,US,STOCK
A_878,JD.com,징동닷컴,JD,NASDAQ,US,STOCK
A_233,SenseTime,센스타임,0020,HKEX,CN,STOCK
A_1185,Kingsoft Cloud,킹소프트클라우드,KC,NASDAQ,US,STOCK
A_1186,Sunny Optical,써니옵티컬,2382,HKEX,CN,STOCK
A_1187,Q Technology,Q테크놀로지,1478,HKEX,CN,STOCK
A_1188,AAC Technologies,AAC테크놀로지,2018,HKEX,CN,STOCK
A_1190,1Q Xiaomi Value Chain Active ETF,1Q 샤오미 밸류체인 액티브 ETF,0094X0,KOSPI,KR,ETF
