asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_383,Samsung E&A,삼성E&A,028050,KOSPI,KR,STOCK
A_384,Samsung C&T,삼성물산,028260,KOSPI,KR,STOCK
A_385,GS E&C,GS건설,006360,KOSPI,KR,STOCK
A_386,DL E&C,DL이앤씨,375500,KOSPI,KR,STOCK
A_387,Hyundai E&C,현대건설,000720,KOSPI,KR,STOCK
A_388,Daewoo E&C,대우건설,047040,KOSPI,KR,STOCK
A_389,HanmiGlobal,한미글로벌,053690,KOSPI,KR,STOCK
A_390,Dohwa Engineering,도화엔지니어링,002150,KOSPI,KR,STOCK
A_391,Kolon Global,코오롱글로벌,003070,KOSPI,KR,STOCK
A_392,Lotte E&C,롯데건설(비),,,KR,PRIVATE
A_393,POSCO E&C,포스코이앤씨(비),,,KR,PRIVATE
A_394,HDC Hyundai Development Company,HDC현대산업개발,294870,KOSPI,KR,STOCK
A_395,KODEX Construction ETF,KODEX건설ETF,117700,KRX,KR,ETF
