asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_1370,ViaSat,비아셋,VSAT,NASDAQ,US,STOCK
A_199,Ciena,시에나,CIEN,NYSE,US,STOCK
A_1371,Ubiquiti,유비쿼티,UI,NYSE,US,STOCK
A_1372,HFR,에이치에프알,230240,KOSDAQ,KR,STOCK
A_596,Ubiquoss,유비쿼스,078070,KOSDAQ,KR,STOCK
A_1373,Samji Electronics,삼지전자,037460,KOSDAQ,KR,STOCK
A_591,Solid,쏠리드,050890,KOSDAQ,KR,STOCK
A_592,KMW,케이엠더블유,032500,KOSDAQ,KR,STOCK
A_579,RFHIC,RFHIC,218410,KOSDAQ,KR,STOCK
A_1374,Optisys,옵티시스,109080,KOSDAQ,KR,STOCK
A_594,OE Solutions,오이솔루션,138080,KOSDAQ,KR,STOCK
A_1375,Innowireless,이노와이어리스,073490,KOSDAQ,KR,STOCK
A_1376,Intellian Technologies,인텔리안테크,189300,KOSDAQ,KR,STOCK
A_1377,Ace Technologies,에이스테크,088800,KOSDAQ,KR,STOCK
A_400,Lumentum Holdings,루멘텀홀딩스,LITE,NASDAQ,US,STOCK
