asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_090,Samsung Heavy Industries,삼성중공업,010140,KOSPI,KR,STOCK
A_189,HD Korea Shipbuilding & Offshore Engineering,HD한국조선해양,009540,KOSPI,KR,STOCK
A_190,HD Hyundai Heavy Industries,HD현대중공업,329180,KOSPI,KR,STOCK
A_191,HD Hyundai Mipo,현대미포조선,010620,KOSPI,KR,STOCK
A_192,Hanwha Ocean,한화오션,042660,KOSPI,KR,STOCK
A_193,Hankuk Carbon,한국카본,017960,KOSPI,KR,STOCK
A_194,Dongsung Finetec,동성화인텍,033500,KOSDAQ,KR,STOCK
A_195,Sung Kwang Bend,성광벤드,014620,KOSDAQ,KR,STOCK
A_196,Taekwang,태광,023160,KOSDAQ,KR,STOCK
A_197,Hyundai Global Service,현대글로벌서비스,,,KR,PRIVATE
A_198,Hyundai Samho Heavy Industries,현대삼호조선(비),,,KR,PRIVATE
