asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_217,SK hynix,SK하이닉스,000660,KOSPI,KR,STOCK
A_088,Samsung Electronics,삼성전자,005930,KOSPI,KR,STOCK
A_232,Taiwan Semiconductor Manufacturing Company,TSMC,2330,TWSE,TW,STOCK
A_055,NVIDIA,엔비디아,NVDA,NASDAQ,US,STOCK
A_051,Alibaba,알리바바,BABA,NYSE,US,STOCK
A_052,Tencent,텐센트,TCEHY,OTC,US,STOCK
A_049,Baidu,바이두,BIDU,NASDAQ,US,STOCK
A_226,Cambricon Technologies,캠브리콘,688256,SSE,CN,STOCK
A_227,Moore Threads,모어스레드,688795,SSE,CN,STOCK
A_228,MetaX Integrated Circuits,메타X,688802,SSE,CN,STOCK
A_229,Biren Technology,비런테크,,,,CN,PRIVATE
A_230,Enflame Technology,엔플레임,,,,CN,PRIVATE
A_231,Inspur Group,인스퍼,000977,SZSE,CN,STOCK
