asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_113,Bank of America,뱅크오브아메리카,BAC,NYSE,US,STOCK
A_211,Amazon.com,아마존,AMZN,NASDAQ,US,STOCK
A_293,JPMorgan Chase & Co.,JP모건,JPM,NYSE,US,STOCK
A_294,The Goldman Sachs Group,골드만삭스,GS,NYSE,US,STOCK
A_295,Citigroup,씨티그룹,C,NYSE,US,STOCK
A_296,Walmart,월마트,WMT,NYSE,US,STOCK
A_297,The Home Depot,홈디포,HD,NYSE,US,STOCK
A_298,FedEx,페덱스,FDX,NYSE,US,STOCK
A_299,United Parcel Service,UPS,UPS,NYSE,US,STOCK
A_300,Yum! Brands,Yum! Brands,YUM,NYSE,US,STOCK
A_301,Sweetgreen,Sweetgreen,SG,NYSE,US,STOCK
A_302,Chipotle Mexican Grill,치폴레멕시칸그릴,CMG,NYSE,US,STOCK
A_303,Elevance Health,엘레반스헬스,ELV,NYSE,US,STOCK
A_304,HCA Healthcare,HCA헬스케어,HCA,NYSE,US,STOCK
