asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_046,Salesforce,세일즈포스,CRM,NYSE,US,STOCK
A_050,Alphabet,알파벳,GOOGL,NASDAQ,US,STOCK
A_055,NVIDIA,엔비디아,NVDA,NASDAQ,US,STOCK
A_210,Microsoft,마이크로소프트,MSFT,NASDAQ,US,STOCK
A_211,Amazon.com,아마존,AMZN,NASDAQ,US,STOCK
A_212,Cisco Systems,시스코,CSCO,NASDAQ,US,STOCK
A_213,Zoom Video Communications,줌비디오,ZM,NASDAQ,US,STOCK
A_214,SK Telecom,SK텔레콤,017670,KOSPI,KR,STOCK
A_215,LG CNS,LG씨엔에스,064400,KOSPI,KR,STOCK
A_216,Anthropic,엔트로픽(비),,,US,PRIVATE
