asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_576,Poongsan,풍산,103140,KOSPI,KR,STOCK
A_811,Korea Zinc,고려아연,010130,KOSPI,KR,STOCK
A_064,iShares Silver Trust,SLV,SLV,NYSEARCA,US,ETF
A_1078,abrdn Physical Silver Shares ETF,SIVR,SIVR,NYSEARCA,US,ETF
A_1079,Sprott Silver Miners & Physical Silver ETF,SLVR,SLVR,NASDAQ,US,ETF
A_1080,Global X Silver Miners ETF,SIL,SIL,NYSEARCA,US,ETF
A_1081,Hecla Mining Company,헤클라마이닝,HL,NYSE,US,STOCK
A_1082,Coeur Mining,코어마이닝,CDE,NYSE,US,STOCK
A_1083,First Majestic Silver Corp.,퍼스트마제스틱실버,AG,NASDAQ,CA,STOCK
A_1084,Pan American Silver Corp.,팬아메리칸실버,PAAS,NYSE,CA,STOCK
