asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_993,KODEX Korea China Semiconductor ETF (Synthetic),KODEX한중반도체(합성),450190,KOSPI,KR,ETF
A_217,SK hynix,SK하이닉스,000660,KOSPI,KR,STOCK
A_088,Samsung Electronics,삼성전자,005930,KOSPI,KR,STOCK
A_226,Cambricon Technologies,캠브리콘,688256,SSE,CN,STOCK
A_260,Semiconductor Manufacturing International Corporation,SMIC,0981,HKEX,CN,STOCK
A_262,Hua Hong Semiconductor,화홍반도체,1347,HKEX,CN,STOCK
A_003,BYD Company,BYD,1211,HKEX,CN,STOCK
A_779,CATL,CATL,300750,SZSE,CN,STOCK
A_777,Ganfeng Lithium,간펑리튬,1772,HKEX,CN,STOCK
A_049,Baidu,바이두,BIDU,NASDAQ,US,STOCK
A_052,Tencent,텐센트,TCEHY,OTC,US,STOCK
A_051,Alibaba,알리바바,BABA,NYSE,US,STOCK
