asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_050,Alphabet,알파벳,GOOGL,NASDAQ,US,STOCK
A_055,NVIDIA,엔비디아,NVDA,NASDAQ,US,STOCK
A_056,Advanced Micro Devices,AMD,AMD,NASDAQ,US,STOCK
A_099,Vertiv,버티브,VRT,NYSE,US,STOCK
A_210,Microsoft,마이크로소프트,MSFT,NASDAQ,US,STOCK
A_211,Amazon.com,아마존,AMZN,NASDAQ,US,STOCK
A_266,Palantir Technologies,팔란티어,PLTR,NYSE,US,STOCK
A_281,AppLovin,앱러빈,APP,NASDAQ,US,STOCK
A_373,Meta Platforms,메타,META,NASDAQ,US,STOCK
A_398,Arista Networks,아리스타네트웍스,ANET,NYSE,US,STOCK
A_413,Broadcom,브로드컴,AVGO,NASDAQ,US,STOCK
A_895,Oracle,오라클,ORCL,NYSE,US,STOCK
A_896,iShares A.I. Innovation and Tech Active ETF,BAI,BAI,NYSEARCA,US,ETF
A_897,Alger AI Enablers & Adopters ETF,ALAI,ALAI,CBOE,US,ETF
A_898,Global X Artificial Intelligence & Technology ETF,AIQ,AIQ,NASDAQ,US,ETF
A_899,iShares Future AI & Tech ETF,ARTY,ARTY,NYSEARCA,US,ETF
