asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_063,SPDR Gold Shares,GLD,GLD,NYSEARCA,US,ETF
A_881,iShares Gold Trust,IAU,IAU,NYSEARCA,US,ETF
A_882,Newmont Corporation,뉴몬트,NEM,NYSE,US,STOCK
A_883,Barrick Gold,배릭골드,GOLD,NYSE,CA,STOCK
A_884,Agnico Eagle Mines,아그니코이글,AEM,NYSE,CA,STOCK
A_885,Franco-Nevada,프랑코네바다,FNV,NYSE,CA,STOCK
A_886,Kinross Gold,킨로스골드,KGC,NYSE,CA,STOCK
A_887,Alamos Gold,알라모스골드,AGI,NYSE,CA,STOCK
A_888,SSR Mining,SSR마이닝,SSRM,NASDAQ,CA,STOCK
A_889,Gold Fields,골드필즈,GFI,NYSE,ZA,STOCK
A_890,Sibanye Stillwater,시바니예스틸워터,SBSW,NYSE,ZA,STOCK
A_891,VanEck Gold Miners ETF,GDX,GDX,NYSEARCA,US,ETF
A_892,Sprott Gold Miners ETF,SGDM,SGDM,NYSEARCA,US,ETF
A_893,Global X Gold Explorers ETF,GOEX,GOEX,NYSEARCA,US,ETF
A_894,US Global GO GOLD ETF,GOAU,GOAU,NYSEARCA,US,ETF
