asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_002,Tesla,테슬라,TSLA,NASDAQ,US,STOCK
A_055,NVIDIA,엔비디아,NVDA,NASDAQ,US,STOCK
A_232,Taiwan Semiconductor Manufacturing Company,TSMC,2330,TWSE,TW,STOCK
A_088,Samsung Electronics,삼성전자,005930,KOSPI,KR,STOCK
A_202,Panasonic Holdings,파나소닉,6752,TSE,JP,STOCK
A_147,LG Energy Solution,LG에너지솔루션,373220,KOSPI,KR,STOCK
A_816,Samsung Display,삼성디스플레이(비),,-,KR,PRIVATE
A_085,Samsung Electro-Mechanics,삼성전기,009150,KOSPI,KR,STOCK
A_080,LG Innotek,LG이노텍,011070,KOSPI,KR,STOCK
A_079,LG Electronics,LG전자,066570,KOSPI,KR,STOCK
A_083,ROBOSTAR,로보스타,090360,KOSDAQ,KR,STOCK
A_1191,Halla Cast,한라캐스트,125490,KOSDAQ,KR,STOCK
