asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_002,Tesla,테슬라,TSLA,NASDAQ,US,STOCK
A_055,NVIDIA,엔비디아,NVDA,NASDAQ,US,STOCK
A_217,Rockwell Automation,록웰,ROK,NYSE,US,STOCK
A_346,Robinhood,로빈후드,HOOD,NASDAQ,US,STOCK
A_374,Apple,애플,AAPL,NASDAQ,US,STOCK
A_1200,ABB,ABB,ABB,NYSE,US,STOCK
A_1201,Upstart,업스타트,UPST,NASDAQ,US,STOCK
A_1202,Intuitive Surgical,인튜이티브서지컬,ISRG,NASDAQ,US,STOCK
A_1203,PTC,피티씨,PTC,NASDAQ,US,STOCK
A_1204,Keyence,키엔스,6861,TSE,JP,STOCK
A_1205,IRobot,아이로봇,IRBT,NASDAQ,US,STOCK
A_1206,Global X Robotics & AI ETF,IRBO,IRBO,NYSE,US,ETF
A_1207,Global X Robotics & AI ETF,BOTZ,BOTZ,NYSE,US,ETF
A_1208,ROBO Global Robotics ETF,ROBO,ROBO,NYSE,US,ETF
A_1209,ARK Autonomous Technology ETF,ARKQ,ARKQ,NYSE,US,ETF
