asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_130,INDA,INDA,INDA,,US,ETF
A_131,SMIN,SMIN,SMIN,,US,ETF
A_524,iShares India 50 ETF,INDY,INDY,NYSEARCA,US,ETF
A_525,KODEX India Tata Group ETF,KODEX인도타타그룹ETF,477730,KRX,KR,ETF
A_526,ACE India Consumer Power Active ETF,ACE인도소비전력액티브ETF,487910,KRX,KR,ETF
A_527,KOSEF India Nifty50 (synthetic) ETF,KOSEF인도니프티50합성ETF,476080,KRX,KR,ETF
A_528,Wipro,Wipro,WIT,NYSE,US,STOCK
A_529,HDFC Bank,HDFC Bank,HDB,NYSE,US,STOCK
A_530,ICICI Bank,ICICI Bank,IBN,NYSE,US,STOCK
A_531,Dr. Reddy's Laboratories,Dr.Reddy's,RDY,NYSE,US,STOCK
A_532,MakeMyTrip,MakeMyTrip,MMYT,NASDAQ,US,STOCK
A_533,Yatra Online,Yatra,YTRA,NASDAQ,US,STOCK
A_534,WNS Global Services,WNS Global,WNS,NYSE,US,STOCK
A_535,Sify Technologies,Sify Technologies,SIFY,NASDAQ,US,STOCK
A_536,Lytus Technologies,Lytus Technologies,LYT,NASDAQ,US,STOCK
A_537,Roadzen,Roadzen,RDZN,NASDAQ,US,STOCK
