asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_091,Rainbow Robotics,레인보우로보틱스,277810,KOSDAQ,KR,STOCK
A_092,SPG,에스피지,058610,KOSDAQ,KR,STOCK
A_082,ROBOTIS,로보티즈,108490,KOSDAQ,KR,STOCK
A_209,Moog,무그,MOG.A,NYSE,USA,Stock
A_312,Rockwell Automation,록웰오토메이션,ROK,NYSE,US,STOCK
A_313,Curtiss-Wright,커티스-라이트,CW,NYSE,US,STOCK
A_314,Nabtesco,나브테스코,6268,TSE,JP,STOCK
A_315,SMC,에스엠씨,6273,TSE,JP,STOCK
A_316,MISUMI Group,MISUMI그룹,9962,TSE,JP,STOCK
A_317,Harmonic Drive Systems,하모닉드라이브,6324,TSE,JP,STOCK
A_318,SBB Tech,에스비비테크,389500,KOSDAQ,KR,STOCK
A_319,HIGEN RNM,하이젠알앤엠,160190,KOSDAQ,KR,STOCK
A_320,EFORT Intelligent Equipment,에포트인텔리전트이큅먼트,688165,SSE,CN,STOCK
A_321,Siasun Robot & Automation,신송로봇자동화,300024,SZSE,CN,STOCK
A_322,Estun Automation,에스턴오토메이션,002747,SZSE,CN,STOCK
A_323,Inovance Technology,이노반스테크놀로지,300124,SZSE,CN,STOCK
