asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_538,Hanwha Solutions,한화솔루션,009830,KOSPI,KR,STOCK
A_685,LG Chem,LG화학,051910,KOSPI,KR,STOCK
A_1361,Lotte Chemical,롯데케미칼,011170,KOSPI,KR,STOCK
A_1362,Korea Petrochemical,대한유화,006650,KOSPI,KR,STOCK
A_1363,Kumho Petrochemical,금호석유화학,011780,KOSPI,KR,STOCK
A_1364,Hyosung Chemical,효성화학,298000,KOSPI,KR,STOCK
A_758,Isu Chemical,이수화학,005950,KOSPI,KR,STOCK
A_1365,SK Chemicals,SK케미칼,285130,KOSPI,KR,STOCK
A_1366,Lotte Fine Chemical,롯데정밀화학,004000,KOSPI,KR,STOCK
A_508,TIGER Energy Chemical ETF,TIGER 200 에너지화학,117460,KRX,KR,ETF
