asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_217,SK hynix,SK하이닉스,000660,KOSPI,KR,STOCK
A_088,Samsung Electronics,삼성전자,005930,KOSPI,KR,STOCK
A_059,Qualcomm,퀄컴,QCOM,NASDAQ,US,STOCK
A_218,Micron Technology,마이크론,MU,NASDAQ,US,STOCK
A_413,Broadcom,브로드컴,AVGO,NASDAQ,US,STOCK
A_242,Intel,인텔,INTC,NASDAQ,US,STOCK
A_056,Advanced Micro Devices,AMD,AMD,NASDAQ,US,STOCK
A_192,Marvell Technology,마벨,MRVL,NASDAQ,US,STOCK
A_1359,Gaonchips,가온칩스,399720,KOSDAQ,KR,STOCK
A_1360,ASICLAND,에이직랜드,445090,KOSDAQ,KR,STOCK
A_463,ISU Petasys,이수페타시스,007660,KOSPI,KR,STOCK
