asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_433,Welltower,웰타워,WELL,NYSE,US,STOCK
A_434,Ventas,벤타스,VTR,NYSE,US,STOCK
A_435,Boston Properties,보스턴프로퍼티즈,BXP,NYSE,US,STOCK
A_436,SL Green Realty,SL그린리얼티,SLG,NYSE,US,STOCK
A_437,Vornado Realty Trust,보르나도리얼티트러스트,VNO,NYSE,US,STOCK
A_438,Equity Residential,에쿼티레지덴셜,EQR,NYSE,US,STOCK
A_439,AvalonBay Communities,아발론베이,AVB,NYSE,US,STOCK
A_440,Rexford Industrial Realty,렉스포드인더스트리얼리얼티,REXR,NYSE,US,STOCK
A_441,Prologis,프롤로지스,PLD,NYSE,US,STOCK
A_442,Realty Income,리얼티인컴,O,NYSE,US,STOCK
A_443,Kimco Realty,킴코리얼티,KIM,NYSE,US,STOCK
A_444,Simon Property Group,사이먼프로퍼티그룹,SPG,NYSE,US,STOCK
