asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_586,OpenAI,오픈AI(비),,,US,PRIVATE
A_055,NVIDIA,엔비디아,NVDA,NASDAQ,US,STOCK
A_056,Advanced Micro Devices,AMD,AMD,NASDAQ,US,STOCK
A_413,Broadcom,브로드컴,AVGO,NASDAQ,US,STOCK
A_240,CoreWeave Inc.,코어위브,CRWV,NASDAQ,US,STOCK
A_895,Oracle,오라클,ORCL,NYSE,US,STOCK
A_045,Intuit,인튜이트,INTU,NASDAQ,US,STOCK
A_296,Walmart,월마트,WMT,NYSE,US,STOCK
A_328,Walt Disney,디즈니,DIS,NYSE,US,STOCK
A_210,Microsoft,마이크로소프트,MSFT,NASDAQ,US,STOCK
A_1258,SoftBank Group,소프트뱅크,9984,TSE,JP,STOCK
