asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_1478,Iluka Resources,Iluka Resources,ILU,ASX,AU,STOCK
A_1479,Lynas Rare Earths,Lynas Rare Earths,LYC,ASX,AU,STOCK
A_1480,USA Rare Earth,USA레어어스,USAR,NASDAQ,US,STOCK
A_273,MP Materials,엠피머티리얼즈,MP,NYSE,US,STOCK
A_072,VanEck Rare Earth and Strategic Metals ETF,REMX,REMX,NYSEARCA,US,ETF
A_1481,Remitri Global,레미트리글로벌,ECU,TSXV,CA,STOCK
A_1482,POSCO M-Tech,포스코엠텍,009520,KOSDAQ,KR,STOCK
A_809,LS Eco Energy,LS에코에너지,229640,KOSPI,KR,STOCK
A_812,T-Flex,티플랙스,081150,KOSDAQ,KR,STOCK
A_807,NOVATEK,노바텍,285490,KOSDAQ,KR,STOCK
A_808,UNION MATERIAL,유니온머티리얼,047400,KOSPI,KR,STOCK
A_1483,UNION,유니온,000910,KOSPI,KR,STOCK
A_811,Korea Zinc,고려아연,010130,KOSPI,KR,STOCK
